OBJECTID;CODE_VOIE;NOM_VOIE;TYPE_AMENAGEMENT;REALISATION;CIRCUL2R;CIRCVOIT;AFFECTATION;TOURNGAUCHE;SHAPE.LEN
83866;06483;Route de Collex;Piste;2006;bidirectionnelle;;mixité piétons;;198.95406701534802
55176;00140;Avenue de l' Ain;Bande;1986;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.5737725043556
84508;27626;Route de Lausanne;Bande;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;87.0713980849785
55124;00086;Route des Acacias;Piste;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;116.60260893800401
57659;21571;Route de Saint-Georges;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.7224022643032
85469;18996;Chemin du Pont-du-Centenaire;Bande;;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;213.975815215483
58919;60518;Avenue A.-M.- MIRANY;Bande;2007;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;29.035620044293797
59222;;  ;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;135.056468930592
54751;17604;Route de Peney;Piste;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;214.676615590235
54756;;  ;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.0891057203784
54757;;  ;Bande;1996;unidirectionnelle;dans le sens;au statut de la rue : vélos seuls;;14.684774427957699
55063;;  ;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;19.336194662843198
55069;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;62.7125977591912
55070;;  ;Bande;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;392.683013267198
55071;;  ;Contresens;2003;unidirectionnelle; ;vélos + cyclomoteurs;;82.6078717618465
55072;;  ;Contresens;2007;unidirectionnelle;contresens;vélos + cyclomoteurs;;257.718585166659
55073;;  ;Dérogation 2R;1992;bidirectionnelle; ;au statut de la rue;;27.3094327766357
55074;;  ;Dérogation 2R;2000;bidirectionnelle; ;au statut de la rue : vélos seuls;;254.587690297493
55075;;  ;Dérogation 2R;2000;bidirectionnelle; ;au statut de la rue : vélos seuls;;140.659992436979
55076;;  ;Dérogation 2R;2004;unidirectionnelle; ;mixité piétons;;22.466367618582
55078;;  ;Dérogation 2R;2009;bidirectionnelle; ;mixité piétons;;21.8661025433989
55079;;  ;Dérogation 2R;2010;unidirectionnelle;dans le sens;au statut de la rue;;27.2559929646679
55080;;  ;Dérogation 2R;2011;bidirectionnelle; ;;;41.9526758055061
55081;;  ;Dérogation 2R;2011;unidirectionnelle;contresens;voie de présélection;;4.96848239319793
55082;;  ;Dérogation 2R;2011;unidirectionnelle;contresens;voie de présélection;;7.2660996536198
55084;;  ;Piste;;; ;;;9.41503725249517
55088;;  ;Piste;2011;unidirectionnelle;contresens;vélos + cyclomoteurs;;28.3979035261074
55346;01350;Route de Base;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.994013651871597
72986;;  ;Dérogation 2R;2015;unidirectionnelle;;mixité piétons;;75.2331428423407
71068;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;106.595908560651
70742;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;175.903545032267
72024;;  ;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;290.94527123036397
70743;;  ;Piste;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;45.440000191042294
71382;;  ;Piste;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;165.631998236048
58183;24996;Rue des Vernes;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;157.997723298811
72343;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;54.504678195807
56642;12599;Route d' Hermance;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.617759896978699
71063;;  ;Sas;2015;unidirectionnelle;dans le sens;au statut de la rue;NON;3.5030558088617396
73302;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;21.906186340849
55705;03778;Route de La-Capite;Piste;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;174.597721481133
57962;24090;Avenue  TREMBLEY;Piste;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;448.22343499466405
74910;03778;Route de La-Capite;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.8401900226809
55702;03778;Route de La-Capite;Piste;1994;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;178.635322065292
75228;;  ;Piste;2015;bidirectionnelle;;vélos + cyclomoteurs;;118.147859151159
56915;13781;Route de l' Etraz;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;110.876013661754
58371;26271;Avenue Théodore- WEBER;Piste;2000;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;64.5228186783508
83231;21490;Route de Saconnex-d'Arve;Bande;1982;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.506023403496098
57977;24295;Chemin des Tuileries;Bande; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;237.522652294359
55826;04766;Route de Chancy;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;70.8288446241433
57596;21059;Route des Romelles;Piste;2012;unidirectionnelle;dans le sens;vélos seuls;;205.593203241044
82902;;  ;Dérogation 2R;2015;bidirectionnelle;;mixité piétons;;248.01235428992402
81304;;  ;Bande;2015;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;117.23249593039601
56427;10570;Chemin du Foron;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;17.5044251548001
87062;;  ;Dérogation 2R;2016;unidirectionnelle;dans le sens;mixité piétons;;64.9867906350605
55125;00086;Route des Acacias;Dérogation 2R;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;13.7052435220977
57601;21199;Rue Pellegrino- ROSSI;Contresens;2000;; ;vélos + cyclomoteurs;;85.6046893833495
57602;21199;Rue Pellegrino- ROSSI;Contresens;2000;; ;vélos + cyclomoteurs;;39.63819267266479
57603;21199;Rue Pellegrino- ROSSI;Contresens;2000;; ;vélos + cyclomoteurs;;43.739943087974495
57604;21237;Rue  ROTHSCHILD;Contresens;2000;; ;vélos + cyclomoteurs;;104.85829787643601
57608;21326;Rue  Du-ROVERAY;Contresens;2010;unidirectionnelle; ;vélos + cyclomoteurs;;50.5678516920517
57612;21407;Chemin du Ruisseau;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;2.69462427807663
58473;27626;Route de Lausanne;Piste;1957;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;413.618440511668
58474;27626;Route de Lausanne;Piste;1957;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;63.5148602648253
58475;27626;Route de Lausanne;Piste;1957;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;396.03413851822404
58477;27626;Route de Lausanne;Piste;1957;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;59.866736549901496
58478;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;mixité piétons;;1280.5829743890802
58479;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;mixité piétons;;112.31453737388601
58480;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;mixité piétons;;716.08515758961
58481;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.7911689654976297
58482;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.73876997063949
58483;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.4396921774892
58484;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;982.601978033702
58486;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;133.35040134821702
58487;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;229.021921339208
58488;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;16.3478394843045
58489;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;167.61766945167102
58490;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;123.636803903699
58491;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;157.102216242259
58492;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;10.4468646358982
58493;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;302.396093383964
58494;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;333.990333875494
58496;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;66.9734082512385
58497;27626;Route de Lausanne;Piste;1957;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;124.225305250912
58501;28010;Route du Prieur;Piste;1998;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;150.265381803913
58502;28096;Chemin du Rouet;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.0227006825645
58503;28096;Chemin du Rouet;Bande;1997;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;30.2795317855694
58504;28096;Chemin du Rouet;Piste;1996;unidirectionnelle;dans le sens;mixité piétons;;5.659549452032381
58505;28096;Chemin du Rouet;Piste;1996;unidirectionnelle;dans le sens;mixité piétons;;192.85066012880603
58506;28096;Chemin du Rouet;Piste;1997;unidirectionnelle;dans le sens;mixité piétons;;423.112375432288
58507;28096;Chemin du Rouet;Piste;1997;unidirectionnelle;dans le sens;mixité piétons;;259.242020726113
58508;28193;Rue de Veyrier;Sas;2008;unidirectionnelle; ;vélos + cyclomoteurs;OUI;2.83978872453568
58509;28312;Chemin des Mattines;Piste;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;31.8264086331745
58510;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;93.8026422874696
58511;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.7647690278382795
58512;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;3.8903084710598494
58513;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;250.45969440261703
58514;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.41678871657369
58515;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;131.76590160325702
58516;28320;Route de Pré-Marais;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;11.1308041039271
58517;28320;Route de Pré-Marais;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;189.780992510808
58518;28320;Route de Pré-Marais;Piste;2010;unidirectionnelle;dans le sens;mixité piétons;;122.93362474878501
58519;28320;Route de Pré-Marais;Piste;2010;unidirectionnelle;dans le sens;mixité piétons;;101.054001583879
58520;28320;Route de Pré-Marais;Piste;2010;unidirectionnelle;dans le sens;mixité piétons;;121.218521840164
58521;28320;Route de Pré-Marais;Sas; ;; ;;NON;4.10907532177253
58525;52019;Route de Meinier;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;336.993749070758
58526;52019;Route de Meinier;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;115.494450384936
58527;52019;Route de Meinier;Bande;2008;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;251.272736153196
58528;52019;Route de Meinier;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.2753917128478
58529;52736;Route de Satigny;Piste; ;bidirectionnelle;dans le sens;mixité piétons;;20.7708729339305
58530;52736;Route de Satigny;Piste;1984;bidirectionnelle;dans le sens;mixité piétons;;1.22249744376011
58531;52736;Route de Satigny;Piste;1984;bidirectionnelle;dans le sens;mixité piétons;;929.016312917327
58532;52736;Route de Satigny;Piste;1984;bidirectionnelle;dans le sens;mixité piétons;;328.240255625646
58533;52736;Route de Satigny;Piste;1984;bidirectionnelle;dans le sens;mixité piétons;;247.958377784361
58534;52736;Route de Satigny;Piste;1984;bidirectionnelle;dans le sens;mixité piétons;;322.939750205722
58535;52868;Pont de Lancy;Piste;1999;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;255.59603299616
58538;54011;Place de l' Octroi;Bande;2009;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;86.53138817878109
58542;54160;Avenue A.-F.- DUBOIS;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;140.59284098337102
58543;54160;Avenue A.-F.- DUBOIS;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;194.63501803587002
58544;54305;Rue de Bernex;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.9161415622233
58546;54305;Rue de Bernex;Piste;1984;unidirectionnelle;dans le sens;mixité piétons;;72.5488912177453
58547;54305;Rue de Bernex;Piste;1984;unidirectionnelle;dans le sens;mixité piétons;;77.2550623930281
58548;54305;Rue de Bernex;Piste;1993;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;48.794312362310094
58549;54305;Rue de Bernex;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;14.8384264664418
58550;54305;Rue de Bernex;Piste;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;25.8793239571421
58551;54305;Rue de Bernex;Sas;2013;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;3.5436139744616697
58553;54402;Route de la Gare-de-Satigny;Piste;1993;bidirectionnelle;dans le sens;mixité piétons;;298.53584615893
58554;54780;Route de Vallière;Bande;2010;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;204.68040740429203
57613;21407;Chemin du Ruisseau;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;12.1903987243473
57614;21407;Chemin du Ruisseau;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;1.10860272415325
57615;21407;Chemin du Ruisseau;Bande;2014;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.84123385288294
57616;21407;Chemin du Ruisseau;Piste; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;203.87097663482
57617;21407;Chemin du Ruisseau;Piste; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;161.60670162592
57618;21407;Chemin du Ruisseau;Piste; ;unidirectionnelle;contresens;vélos + cyclomoteurs;;3.55879192985485
57632;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;101.465992383564
57633;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;175.70169265894802
57634;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;156.595259923948
57635;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;169.303374767213
57636;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;108.180626932724
57637;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;292.700112476789
57638;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;36.550729409941496
57639;21490;Route de Saconnex-d'Arve;Bande;2004;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;360.987409455392
57640;21490;Route de Saconnex-d'Arve;Piste; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;443.87422933584804
57641;21490;Route de Saconnex-d'Arve;Piste;2002;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;87.17591482890009
57642;21490;Route de Saconnex-d'Arve;Piste;2002;bidirectionnelle;dans le sens;vélos + cyclomoteurs;;166.377936231001
57643;21539;Promenade de Saint-Antoine;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue : vélos seuls;;33.8734011466709
57644;21539;Promenade de Saint-Antoine;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue : vélos seuls;;116.08575170669201
57646;21555;Place de Saint-François;Dérogation 2R;1994;bidirectionnelle; ;au statut de la rue;;52.91319778656359
57649;21563;Boulevard de Saint-Georges;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;30.6623264053704
57650;21563;Boulevard de Saint-Georges;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;41.9718076197909
57653;21571;Route de Saint-Georges;Bande; ;unidirectionnelle;dans le sens;mixité piétons;;190.42347176753202
57654;21571;Route de Saint-Georges;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;15.961122179569
57655;21571;Route de Saint-Georges;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;164.536217544393
57656;21571;Route de Saint-Georges;Bande;1991;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;26.9408611592132
57657;21571;Route de Saint-Georges;Bande;2011;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;74.8791997479184
57661;21571;Route de Saint-Georges;Piste;1998;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;256.941626621574
57662;21580;Rue de Saint-Germain;Dérogation 2R;1999;bidirectionnelle; ;au statut de la rue;;78.8849483510398
57663;21598;Place de Saint-Gervais;Dérogation 2R;2011;bidirectionnelle; ;vélos + cyclomoteurs;;38.0303037063866
57664;21601;Rue de Saint-Jean;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;28.4483964918987
57665;21601;Rue de Saint-Jean;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;9.511855760050189
57666;21601;Rue de Saint-Jean;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;109.97223123526
57667;21601;Rue de Saint-Jean;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;40.508469106838795
57668;21601;Rue de Saint-Jean;Bande;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;102.76701854194302
57669;21601;Rue de Saint-Jean;Piste;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;32.629595362899
57670;21601;Rue de Saint-Jean;Piste;2012;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;159.178658205411
57671;21601;Rue de Saint-Jean;Sas;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;NON;13.3183520001538
57672;21601;Rue de Saint-Jean;Sas;2000;unidirectionnelle;dans le sens;vélos + cyclomoteurs;OUI;3.00820544511175
57675;21628;Route de Saint-Julien;Bande; ;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;20.3710699689874
57676;21628;Route de Saint-Julien;Bande;1987;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.2154600307168
57677;21628;Route de Saint-Julien;Bande;1987;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;96.7158447707368
57679;21628;Route de Saint-Julien;Bande;1987;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;24.87861523696
57680;21628;Route de Saint-Julien;Bande;1987;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;19.7327749568862
57681;21628;Route de Saint-Julien;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;4.12563934439258
57682;21628;Route de Saint-Julien;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;5.5366506120578
57683;21628;Route de Saint-Julien;Bande;1992;unidirectionnelle;dans le sens;vélos + cyclomoteurs;;6.885470209070689
